id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
12326,7.1,0.44,0.02,1.8,0.076,6.0,15.0,0.9996,3.35,0.62,9.4,5.0
12327,9.3,0.36,0.48,2.6,0.086,21.0,65.0,0.9978,3.27,0.66,11.9,6.0
12328,10.1,0.65,0.24,2.5,0.094,9.0,28.0,0.9964,3.22,0.56,10.0,7.0
12329,7.2,0.51,0.13,1.9,0.077,5.0,14.0,0.996,3.15,0.54,9.9,5.0
12330,6.4,0.49,0.12,2.2,0.067,15.0,53.0,0.99702,3.31,0.57,11.4,6.0
12331,8.2,0.46,0.45,2.3,0.079,19.0,37.0,0.9962,3.36,0.59,9.3,5.0
12332,8.2,0.43,0.43,2.0,0.074,14.0,42.0,0.9986,3.38,0.57,9.8,5.0
12333,7.2,0.42,0.0,2.1,0.0819999999999999,16.0,37.0,0.9972,3.5,0.59,9.2,5.0
12334,6.6,0.59,0.03,2.1,0.05,19.0,86.0,0.99572,3.38,0.51,9.7,5.0
12335,10.0,0.5,0.48,2.1,0.091,3.0,11.0,0.9966,3.26,0.6,9.4,5.0
12336,6.7,0.39,0.26,1.7,0.067,19.0,35.0,0.9971,3.38,0.76,9.3,8.0
12337,7.2,0.735,0.0,1.5,0.064,10.0,21.0,0.9984,3.32,0.58,9.7,5.0
12338,7.1,0.59,0.1,2.1,0.084,13.0,54.0,0.9986,3.26,0.67,9.4,6.0
12339,8.9,0.53,0.29,2.0,0.0969999999999999,6.0,31.0,0.9956,3.28,0.54,10.4,7.0
12340,8.4,0.46,0.28,2.1,0.0969999999999999,10.0,31.0,0.9991,3.5,0.44,11.0,7.0
12341,10.7,0.32,0.39,2.3,0.0559999999999999,5.0,27.0,0.9994,3.23,0.77,12.1,6.0
12342,10.0,0.41,0.63,2.0,0.073,14.0,24.0,0.9974,3.28,0.73,10.2,7.0
12343,7.6,0.32,0.24,2.9,0.067,31.0,149.0,0.99608,3.17,0.53,9.5,5.0
12344,7.1,0.58,0.0,1.5,0.0819999999999999,5.0,15.0,0.9958,3.34,0.64,9.5,5.0
12345,5.5,0.29,0.3,2.9,0.073,14.0,28.0,0.99786,3.58,0.72,11.2,6.0
12346,8.8,0.55,0.04,1.7,0.078,21.0,47.0,0.9966,3.32,0.62,10.1,5.0
12347,8.9,0.32,0.34,1.6,0.079,43.0,52.0,0.99585,3.27,0.74,11.2,6.0
12348,8.2,0.53,0.66,2.6,0.071,16.0,43.0,0.999,3.28,0.55,12.2,7.0
12349,7.9,0.35,0.33,2.1,0.0819999999999999,16.0,86.0,0.9968,3.52,0.65,9.5,5.0
12350,9.2,0.43,0.39,2.8,0.074,16.0,37.0,1.00242,3.16,0.59,9.6,5.0
12351,8.1,0.45,0.28,2.6,0.0819999999999999,24.0,52.0,0.9978,3.16,0.56,11.0,6.0
12352,9.3,0.5,0.6,2.2,0.084,6.0,30.0,0.9996,3.27,0.59,10.4,5.0
12353,7.8,0.53,0.23,1.9,0.076,6.0,28.0,0.9981,3.56,0.55,9.7,6.0
12354,10.4,0.4,0.54,2.1,0.079,7.0,28.0,0.99716,3.22,0.47,9.4,5.0
12355,7.4,0.5,0.0,2.6,0.066,7.0,25.0,0.9988,3.36,0.53,11.3,6.0
12356,9.2,0.41,0.43,2.1,0.071,13.0,20.0,0.99787,3.28,0.7,10.7,7.0
12357,6.8,0.69,0.02,2.1,0.063,11.0,29.0,0.9972,3.39,0.8,9.4,5.0
12358,14.9,0.3,0.49,2.1,0.093,17.0,35.0,1.0014,3.39,0.59,9.5,5.0
12359,7.9,0.44,0.3,1.6,0.065,5.0,13.0,0.9956,3.34,0.71,9.4,5.0
12360,8.1,0.38,0.13,2.2,0.0819999999999999,36.0,60.0,0.99656,3.36,0.53,10.4,6.0
12361,8.3,0.31,0.49,1.8,0.083,7.0,19.0,0.9962,3.34,0.63,10.5,8.0
12362,7.7,0.58,0.21,1.9,0.074,18.0,42.0,0.9963,3.08,0.59,9.6,5.0
12363,12.8,0.38,0.49,2.0,0.077,23.0,54.0,0.9969,3.32,0.71,9.3,5.0
12364,7.2,0.715,0.0,1.7,0.065,19.0,50.0,0.99704,3.36,0.54,9.2,5.0
12365,10.0,0.58,0.4,2.7,0.088,6.0,16.0,0.9948,3.32,0.59,10.4,7.0
12366,8.0,0.37,0.34,2.2,0.065,6.0,17.0,0.9974,3.24,0.63,9.3,5.0
12367,10.0,0.34,0.49,1.9,0.068,11.0,28.0,1.0001,3.31,0.49,9.9,5.0
12368,7.5,0.65,0.1,2.0,0.064,5.0,11.0,0.9988,3.34,0.74,9.3,4.0
12369,8.6,0.31,0.34,2.3,0.069,26.0,54.0,0.9966,3.3,0.6,12.0,5.0
12370,8.9,0.41,0.45,2.6,0.068,7.0,22.0,0.99498,3.2,0.73,11.9,5.0
12371,6.8,0.63,0.0,1.9,0.08,19.0,61.0,0.9962,3.61,0.6,9.5,6.0
12372,8.1,0.54,0.36,1.4,0.076,5.0,14.0,0.99516,3.4,0.6,10.9,5.0
12373,9.2,0.43,0.49,2.4,0.074,12.0,89.0,0.9976,3.24,0.72,9.5,5.0
12374,8.3,0.57,0.26,2.4,0.07,16.0,85.0,0.99572,3.28,0.6,9.9,5.0
12375,6.9,0.635,0.0,1.4,0.084,6.0,32.0,0.99586,3.36,0.51,10.9,5.0
12376,7.5,0.66,0.03,2.2,0.078,9.0,19.0,0.99702,3.17,0.54,11.5,6.0
12377,8.7,0.28,0.4,2.0,0.087,17.0,71.0,0.9988,3.26,0.67,10.1,6.0
12378,10.4,0.52,0.49,2.0,0.076,6.0,15.0,0.9956,3.16,0.52,12.8,7.0
12379,7.6,0.63,0.14,2.1,0.078,27.0,54.0,0.99502,3.52,0.56,9.8,5.0
12380,11.9,0.21,0.57,2.6,0.079,10.0,19.0,0.9994,3.32,0.93,10.0,4.0
12381,7.4,0.84,0.21,1.7,0.074,7.0,19.0,0.9997,3.31,0.56,9.8,5.0
12382,7.2,0.44,0.24,2.6,0.069,24.0,46.0,0.9976,3.48,0.73,9.9,5.0
12383,6.7,0.67,0.02,2.0,0.07,26.0,42.0,0.9956,3.43,0.58,11.5,4.0
12384,7.8,0.56,0.12,2.2,0.063,7.0,19.0,0.99685,3.34,0.44,9.5,5.0
12385,7.5,0.53,0.14,5.1,0.085,23.0,52.0,0.997,3.31,0.55,11.4,6.0
12386,7.4,0.32,0.32,2.2,0.09,17.0,36.0,0.99736,3.58,0.4,9.0,6.0
12387,15.5,0.5,0.49,2.8,0.0969999999999999,11.0,50.0,1.0018,3.21,0.64,11.5,6.0
12388,6.3,0.61,0.1,2.3,0.1,9.0,64.0,0.99619,3.56,0.53,9.0,5.0
12389,10.9,0.39,0.49,2.6,0.1,13.0,58.0,1.0002,3.23,0.58,9.6,5.0
12390,8.6,0.62,0.25,2.2,0.077,27.0,66.0,0.9966,3.46,0.62,10.1,5.0
12391,7.8,0.54,0.02,2.4,0.073,5.0,11.0,0.9982,3.48,0.61,9.6,5.0
12392,8.5,0.33,0.34,1.5,0.071,6.0,20.0,0.99652,3.19,0.77,11.8,6.0
12393,8.0,0.6,0.32,2.6,0.086,23.0,46.0,0.9976,3.24,0.64,12.0,4.0
12394,8.4,0.46,0.31,2.2,0.086,34.0,62.0,0.9951,3.47,0.48,9.6,6.0
12395,7.9,0.62,0.24,1.9,0.079,29.0,131.0,0.9976,3.22,0.49,9.8,5.0
12396,6.6,0.62,0.29,2.1,0.119,5.0,15.0,0.9981,3.41,0.53,11.4,7.0
12397,8.3,0.4,0.42,2.3,0.076,27.0,52.0,0.9982,3.33,0.62,9.8,4.0
12398,7.9,0.735,0.03,2.1,0.066,18.0,33.0,0.99534,3.17,0.62,9.5,6.0
12399,7.9,0.47,0.23,1.7,0.103,17.0,119.0,0.99638,3.39,0.57,9.4,5.0
12400,7.1,0.66,0.0,1.7,0.078,6.0,14.0,0.9988,3.36,0.7,9.2,5.0
12401,7.6,0.58,0.05,1.9,0.073,8.0,26.0,0.99704,3.62,0.56,9.7,5.0
12402,6.3,0.63,0.1,2.2,0.063,9.0,28.0,0.99512,3.38,0.52,9.5,5.0
12403,6.3,0.58,0.0,1.4,0.078,7.0,12.0,0.9957,3.53,0.52,10.2,6.0
12404,8.8,0.47,0.29,2.2,0.066,6.0,12.0,0.9974,3.26,0.75,10.9,6.0
12405,5.6,0.59,0.01,1.7,0.0819999999999999,17.0,31.0,0.99685,3.45,0.57,11.4,7.0
12406,10.2,0.34,0.48,2.1,0.076,17.0,35.0,0.99655,3.28,0.58,9.3,6.0
12407,5.2,0.655,0.0,1.7,0.0819999999999999,6.0,18.0,0.99458,3.66,0.48,10.6,6.0
12408,6.6,0.37,0.34,2.2,0.078,6.0,22.0,0.9972,3.28,0.73,12.5,6.0
12409,9.1,0.41,0.42,2.4,0.092,26.0,52.0,0.9964,3.12,0.76,11.0,4.0
12410,7.9,0.59,0.23,2.0,0.062,38.0,54.0,0.99642,2.98,0.58,9.6,5.0
12411,8.8,0.28,0.49,1.7,0.094,6.0,16.0,0.99708,3.29,0.63,9.4,5.0
12412,9.7,0.59,0.26,2.1,0.05,5.0,20.0,0.9976,3.3,0.6,10.7,5.0
12413,7.6,0.67,0.0,2.4,0.078,4.0,12.0,0.99557,3.27,0.53,10.2,5.0
12414,11.4,0.3,0.54,2.2,0.066,9.0,41.0,0.9961,3.18,0.59,9.4,5.0
12415,6.4,0.43,0.24,2.6,0.072,11.0,31.0,0.99444,3.41,0.62,11.7,6.0
12416,7.8,0.48,0.2,2.0,0.0819999999999999,27.0,45.0,0.99467,3.31,0.55,10.3,6.0
12417,7.6,0.58,0.07,2.8,0.083,15.0,28.0,0.99672,3.37,0.58,10.9,6.0
12418,6.5,0.49,0.11,1.7,0.074,24.0,44.0,0.99702,3.38,0.62,10.9,6.0
12419,7.7,0.62,0.13,2.8,0.083,6.0,13.0,0.9978,3.28,0.56,9.5,5.0
12420,6.9,0.66,0.02,1.6,0.074,3.0,8.0,0.99588,3.44,0.53,9.5,7.0
12421,6.9,0.65,0.02,2.2,0.077,13.0,31.0,0.9962,3.42,0.59,9.2,5.0
12422,8.2,0.45,0.45,2.0,0.079,15.0,28.0,0.99655,3.13,0.67,11.1,6.0
12423,11.9,0.49,0.49,1.8,0.089,5.0,16.0,0.99708,3.14,0.63,10.7,7.0
12424,7.6,0.58,0.0,3.2,0.123,12.0,20.0,0.99538,3.28,0.58,11.9,6.0
12425,5.0,0.43,0.0,2.1,0.078,12.0,29.0,0.9966,3.47,0.49,10.0,5.0
12426,10.3,0.47,0.49,2.2,0.073,15.0,90.0,0.99803,3.26,0.75,9.5,5.0
12427,8.4,0.33,0.49,2.1,0.083,2.0,18.0,0.99652,3.15,0.54,10.7,6.0
12428,7.6,0.57,0.26,2.6,0.076,7.0,41.0,0.9957,3.5,0.57,9.4,6.0
12429,9.0,0.47,0.27,1.9,0.087,13.0,35.0,0.99572,3.16,0.7,11.5,7.0
12430,8.7,0.4,0.24,1.9,0.102,3.0,9.0,0.9994,3.36,0.68,9.5,5.0
12431,9.0,0.36,0.3,2.2,0.076,21.0,54.0,0.9968,3.4,0.63,11.4,6.0
12432,7.5,0.66,0.0,2.0,0.0819999999999999,14.0,45.0,0.99612,3.47,0.55,9.5,4.0
12433,7.6,0.725,0.12,1.8,0.095,51.0,98.0,0.9971,3.51,0.51,9.4,5.0
12434,9.1,0.46,0.24,2.5,0.086,16.0,86.0,0.9986,3.29,0.57,10.0,5.0
12435,7.0,0.66,0.24,1.8,0.08,9.0,31.0,0.9962,3.28,0.48,9.4,6.0
12436,10.3,0.41,0.34,2.5,0.08,11.0,45.0,0.9962,3.19,0.77,9.2,5.0
12437,7.0,0.67,0.0,1.4,0.08,18.0,37.0,0.9956,3.59,0.54,10.4,5.0
12438,8.4,0.43,0.45,2.1,0.072,12.0,31.0,0.9983,3.27,0.6,11.0,5.0
12439,7.0,0.74,0.21,2.0,0.07,27.0,46.0,0.9962,3.41,0.57,9.4,6.0
12440,6.7,0.58,0.1,1.8,0.072,18.0,27.0,0.99444,3.15,0.47,9.3,5.0
12441,9.4,0.39,0.41,2.5,0.078,5.0,12.0,0.9974,3.16,0.73,12.5,6.0
12442,7.5,0.5,0.25,1.8,0.089,15.0,33.0,0.99572,3.1,0.55,9.4,5.0
12443,7.1,0.5,0.29,6.2,0.071,14.0,31.0,0.9972,3.16,0.49,9.1,6.0
12444,9.2,0.44,0.51,2.0,0.0819999999999999,15.0,67.0,0.9976,3.32,0.65,9.7,5.0
12445,7.3,0.44,0.2,2.3,0.077,25.0,67.0,0.997,3.41,0.75,9.5,6.0
12446,13.3,0.36,0.49,2.5,0.092,3.0,12.0,0.9982,3.21,0.84,9.4,6.0
12447,12.5,0.4,0.66,1.9,0.11,6.0,12.0,0.9978,3.16,0.67,11.9,6.0
12448,7.4,0.51,0.24,2.9,0.079,5.0,23.0,0.99593,3.34,0.54,10.1,5.0
12449,7.0,0.51,0.11,1.8,0.073,12.0,44.0,0.9948,3.28,0.64,11.9,7.0
12450,7.4,0.61,0.26,2.2,0.093,6.0,17.0,0.99656,3.37,0.63,10.3,6.0
12451,9.4,0.58,0.32,1.8,0.078,5.0,28.0,0.99743,3.31,0.63,9.4,6.0
12452,7.7,0.4,0.17,1.9,0.093,17.0,34.0,0.9962,3.34,0.53,10.8,5.0
12453,8.9,0.69,0.24,2.2,0.076,20.0,110.0,0.9976,3.07,0.54,9.4,5.0
12454,9.3,0.28,0.39,1.9,0.08,10.0,22.0,0.9966,3.22,0.52,9.3,5.0
12455,6.2,0.54,0.0,2.0,0.0819999999999999,5.0,15.0,0.99704,3.59,0.76,9.2,6.0
12456,7.5,0.58,0.06,1.6,0.085,27.0,58.0,0.9966,3.4,0.48,9.5,5.0
12457,6.4,0.69,0.0,2.0,0.076,33.0,44.0,0.99458,3.47,0.7,11.0,6.0
12458,9.1,0.31,0.46,1.7,0.0819999999999999,12.0,64.0,1.00005,3.23,0.59,12.0,7.0
12459,7.0,0.54,0.01,1.6,0.079,12.0,47.0,0.99578,3.29,0.58,9.4,5.0
12460,8.0,0.725,0.12,2.7,0.079,16.0,65.0,0.9994,3.35,0.54,9.8,6.0
12461,8.3,0.66,0.12,2.8,0.0819999999999999,21.0,43.0,0.99668,3.21,0.59,9.9,5.0
12462,10.6,0.53,0.45,2.0,0.084,12.0,86.0,0.9961,3.29,0.66,9.4,5.0
12463,6.0,0.735,0.0,2.2,0.078,5.0,14.0,0.9983,3.24,0.59,9.5,5.0
12464,9.2,0.74,0.21,2.4,0.071,8.0,15.0,0.99572,3.28,0.48,11.1,7.0
12465,11.9,0.36,0.44,4.5,0.078,6.0,16.0,1.0,3.23,0.72,10.5,5.0
12466,8.2,0.64,0.32,2.1,0.0819999999999999,16.0,36.0,0.996,3.16,0.62,9.4,6.0
12467,7.7,0.45,0.32,1.8,0.0819999999999999,21.0,119.0,0.99656,3.5,0.53,9.7,6.0
12468,7.0,0.6,0.29,2.0,0.078,9.0,23.0,0.9988,3.39,0.56,10.8,8.0
12469,7.0,0.74,0.22,2.2,0.085,15.0,38.0,0.9972,3.26,0.59,9.8,5.0
12470,8.4,0.45,0.54,4.0,0.118,16.0,91.0,0.9948,3.14,0.63,9.5,5.0
12471,8.5,0.43,0.25,2.0,0.084,15.0,49.0,0.99685,3.39,0.62,10.1,6.0
12472,6.7,0.46,0.26,1.9,0.086,34.0,61.0,0.99746,3.49,0.76,10.0,6.0
12473,9.2,0.59,0.24,2.3,0.0819999999999999,25.0,45.0,0.99588,3.28,0.52,9.8,6.0
12474,9.1,0.48,0.45,2.3,0.088,32.0,54.0,0.9982,3.19,0.64,9.5,6.0
12475,7.0,0.46,0.12,2.1,0.094,21.0,66.0,0.9972,3.36,0.73,9.4,5.0
12476,10.4,0.58,0.12,4.9,0.073,6.0,13.0,0.9986,3.42,0.53,11.1,6.0
12477,7.2,0.5,0.24,2.1,0.08,7.0,30.0,0.99628,3.15,0.64,9.2,5.0
12478,8.9,0.24,0.24,2.1,0.092,32.0,85.0,0.9971,3.22,0.59,9.5,5.0
12479,7.6,0.59,0.21,2.1,0.08,12.0,49.0,0.99655,3.3,0.57,9.5,5.0
12480,7.8,0.66,0.15,2.1,0.071,17.0,86.0,0.9963,3.34,0.58,9.8,8.0
12481,11.4,0.42,0.52,2.4,0.074,5.0,11.0,0.9965,3.2,0.6,10.0,6.0
12482,8.3,0.61,0.32,2.2,0.08,20.0,136.0,0.9974,3.4,0.63,9.7,5.0
12483,11.4,0.42,0.49,2.6,0.092,28.0,52.0,0.9979,3.26,0.76,10.9,6.0
12484,7.8,0.51,0.07,2.4,0.06,15.0,31.0,0.9976,3.34,0.56,9.4,5.0
12485,7.0,0.32,0.29,2.1,0.084,18.0,59.0,0.99648,3.16,0.58,9.5,6.0
12486,5.6,0.87,0.0,2.1,0.086,19.0,47.0,0.996,3.52,0.55,11.4,6.0
12487,6.4,0.74,0.0,3.0,0.066,14.0,32.0,0.99739,3.46,0.71,11.3,6.0
12488,8.2,0.62,0.24,2.5,0.079,12.0,32.0,0.9982,3.32,0.57,9.7,5.0
12489,9.1,0.45,0.49,2.0,0.084,18.0,72.0,0.9964,3.3,0.59,9.3,5.0
12490,6.6,0.62,0.0,2.5,0.077,11.0,24.0,0.9972,3.58,0.6,9.5,6.0
12491,8.2,0.31,0.49,2.0,0.071,6.0,20.0,0.99774,3.33,0.74,10.0,6.0
12492,6.8,0.745,0.0,1.8,0.076,20.0,45.0,0.9965,3.29,0.8,10.1,6.0
12493,7.6,0.55,0.13,2.5,0.077,5.0,14.0,0.9972,3.26,0.47,10.2,6.0
12494,6.8,0.58,0.0,1.4,0.08,29.0,52.0,0.99572,3.29,0.51,9.4,5.0
12495,6.9,0.62,0.0,2.5,0.078,18.0,34.0,0.9982,3.52,0.74,12.5,7.0
12496,7.3,0.43,0.45,4.1,0.085,7.0,20.0,0.9964,3.47,0.65,12.0,7.0
12497,11.3,0.35,0.49,4.5,0.07,6.0,17.0,0.9961,3.18,0.57,9.8,5.0
12498,6.4,0.58,0.02,1.7,0.079,29.0,48.0,0.9959,3.45,0.53,9.3,5.0
12499,10.0,0.41,0.49,2.2,0.071,5.0,15.0,1.00015,3.29,0.73,10.1,6.0
12500,7.7,0.69,0.06,1.4,0.0819999999999999,8.0,23.0,0.997,3.37,0.54,10.0,5.0
12501,7.6,0.49,0.09,1.6,0.074,16.0,31.0,0.9972,3.37,0.57,10.0,7.0
12502,7.9,0.62,0.19,3.0,0.092,11.0,26.0,0.99708,3.35,0.54,9.4,5.0
12503,6.8,0.53,0.01,2.2,0.048,8.0,18.0,0.9988,3.28,0.59,10.9,6.0
12504,9.3,0.57,0.23,2.2,0.08,26.0,27.0,0.9972,3.22,0.51,9.2,6.0
12505,8.2,0.56,0.24,1.6,0.094,28.0,62.0,0.9972,3.07,0.56,10.0,5.0
12506,7.3,0.63,0.21,2.1,0.076,16.0,44.0,0.9996,3.27,0.5,9.5,6.0
12507,6.6,0.57,0.01,2.4,0.077,17.0,59.0,0.9968,3.46,0.73,9.6,5.0
12508,9.1,0.59,0.02,2.3,0.081,16.0,44.0,0.9982,3.53,0.9,9.3,6.0
12509,7.4,0.55,0.02,2.1,0.078,18.0,30.0,0.99622,3.28,0.57,10.6,6.0
12510,9.1,0.24,0.28,3.4,0.074,15.0,31.0,0.9987,3.32,0.63,10.1,7.0
12511,8.9,0.24,0.24,1.8,0.098,21.0,61.0,0.99745,3.26,0.58,9.6,5.0
12512,8.4,0.43,0.31,2.3,0.084,3.0,12.0,0.9991,3.12,0.77,9.4,6.0
12513,7.7,0.69,0.26,2.6,0.073,9.0,24.0,0.9987,3.32,0.54,10.9,4.0
12514,6.2,0.43,0.2,2.2,0.07,16.0,38.0,0.9958,3.46,0.58,9.5,5.0
12515,7.0,0.46,0.27,1.6,0.077,6.0,14.0,0.9984,3.41,0.54,10.4,5.0
12516,7.2,0.43,0.35,2.2,0.074,5.0,10.0,0.99577,3.3,0.7,10.5,6.0
12517,9.4,0.735,0.22,2.2,0.086,16.0,35.0,0.9972,3.36,0.62,9.5,6.0
12518,7.5,0.53,0.08,1.8,0.078,13.0,50.0,0.9976,3.22,0.47,9.4,5.0
12519,8.4,0.6,0.09,2.8,0.077,18.0,44.0,0.9971,3.16,0.58,9.5,5.0
12520,7.5,0.39,0.31,1.8,0.077,18.0,38.0,0.9964,3.28,0.74,9.3,5.0
12521,6.8,0.58,0.16,2.2,0.074,3.0,11.0,0.9956,3.19,0.58,9.3,6.0
12522,9.2,0.31,0.53,2.0,0.0819999999999999,17.0,45.0,0.99708,3.21,0.7,10.5,7.0
12523,8.2,0.43,0.49,1.9,0.084,6.0,15.0,0.9994,3.32,0.77,11.0,7.0
12524,7.9,0.58,0.05,2.6,0.095,17.0,40.0,0.9986,3.36,0.61,9.6,6.0
12525,7.7,0.4,0.26,2.1,0.079,7.0,23.0,0.99498,3.35,0.62,10.4,7.0
12526,8.1,0.4,0.26,2.3,0.084,10.0,47.0,0.9968,3.34,0.46,9.7,6.0
12527,6.8,0.59,0.0,2.2,0.068,5.0,13.0,0.9983,3.44,0.65,9.5,5.0
12528,9.8,0.37,0.49,2.6,0.071,11.0,20.0,0.99803,3.21,0.54,11.2,6.0
12529,12.6,0.39,0.64,1.9,0.075,25.0,60.0,1.0004,3.31,0.79,9.8,7.0
12530,9.5,0.24,0.22,1.8,0.074,6.0,13.0,0.9962,3.27,0.58,11.4,7.0
12531,8.8,0.35,0.45,2.0,0.069,15.0,91.0,0.99572,3.3,0.61,9.4,6.0
12532,7.1,0.45,0.21,1.9,0.08,27.0,60.0,0.99656,3.38,0.5,9.6,6.0
12533,7.7,0.59,0.01,1.7,0.095,15.0,24.0,0.99648,3.14,0.57,9.3,5.0
12534,7.1,0.5,0.39,1.6,0.07,9.0,18.0,0.999,3.28,0.58,9.5,6.0
12535,7.2,0.56,0.02,1.8,0.078,8.0,23.0,0.9986,3.51,0.62,9.8,6.0
12536,7.4,0.59,0.24,1.8,0.079,5.0,18.0,0.9976,3.26,0.61,9.5,5.0
12537,9.3,0.41,0.34,2.2,0.086,3.0,11.0,0.9966,3.2,0.61,11.3,5.0
12538,7.5,0.39,0.24,2.7,0.079,27.0,51.0,0.997,3.31,0.69,11.0,7.0
12539,8.0,0.41,0.24,3.2,0.083,6.0,15.0,0.9956,3.36,0.58,12.7,7.0
12540,7.0,0.43,0.24,2.5,0.098,18.0,36.0,0.99745,3.2,0.62,10.9,5.0
12541,7.2,0.56,0.24,2.6,0.074,16.0,49.0,0.9974,3.45,0.55,9.8,5.0
12542,9.6,0.46,0.31,2.0,0.08,11.0,65.0,0.9984,3.35,0.61,9.3,6.0
12543,7.9,0.84,0.0,2.1,0.072,12.0,28.0,0.99668,3.37,0.66,10.0333333333333,6.0
12544,7.1,0.705,0.0,2.2,0.089,17.0,58.0,0.9962,3.32,0.55,9.3,5.0
12545,10.9,0.43,0.49,2.2,0.083,14.0,28.0,1.001,3.2,0.6,9.3,5.0
12546,10.5,0.31,0.51,1.9,0.066,15.0,46.0,0.9994,3.32,0.87,9.5,6.0
12547,7.9,0.53,0.08,2.0,0.081,14.0,23.0,0.9976,3.17,0.57,11.8,6.0
12548,7.1,0.735,0.0,2.1,0.102,5.0,12.0,0.9987,3.28,0.53,10.4,6.0
12549,7.4,0.31,0.32,2.7,0.069,7.0,16.0,0.9982,3.28,0.73,9.5,5.0
12550,8.7,0.61,0.21,1.7,0.072,21.0,48.0,0.9961,3.24,0.71,9.3,6.0
12551,8.2,0.61,0.03,1.9,0.0819999999999999,14.0,86.0,0.9976,3.36,0.5,9.4,5.0
12552,7.1,0.5,0.25,2.1,0.094,12.0,28.0,0.9962,3.2,0.64,9.5,6.0
12553,8.1,0.69,0.0,2.6,0.079,5.0,14.0,0.9988,3.4,0.57,9.0,6.0
12554,7.7,0.63,0.07,2.5,0.064,6.0,17.0,0.9966,3.51,0.64,9.3,6.0
12555,6.6,0.6,0.08,2.2,0.092,25.0,54.0,0.9964,3.36,0.58,10.4,5.0
12556,7.1,0.59,0.02,2.5,0.072,29.0,68.0,0.99655,3.48,0.49,9.3,6.0
12557,8.9,0.56,0.17,2.2,0.08,18.0,37.0,0.9972,3.22,0.52,11.1,6.0
12558,7.6,0.49,0.29,2.0,0.0819999999999999,12.0,20.0,0.9964,3.38,0.87,9.5,6.0
12559,9.2,0.34,0.25,2.2,0.104,4.0,10.0,0.9984,3.3,0.63,9.4,5.0
12560,9.6,0.5,0.49,2.5,0.087,6.0,18.0,0.9967,3.35,0.54,9.2,5.0
12561,7.9,0.69,0.0,2.4,0.0819999999999999,25.0,58.0,0.9968,3.44,0.49,9.5,6.0
12562,7.6,0.43,0.04,2.1,0.084,17.0,41.0,0.9963,3.38,0.79,10.5,6.0
12563,7.0,0.38,0.3,2.2,0.074,4.0,10.0,0.99708,3.37,0.79,11.3,5.0
12564,10.0,0.39,0.32,2.5,0.0969999999999999,19.0,58.0,0.9976,3.39,0.74,9.7,5.0
12565,8.9,0.37,0.49,2.3,0.0969999999999999,5.0,14.0,0.9976,3.26,0.54,10.6,6.0
12566,10.3,0.38,0.46,2.0,0.07,6.0,31.0,0.9982,3.28,0.95,10.6,7.0
12567,7.3,0.56,0.03,2.2,0.084,26.0,63.0,0.9976,3.32,0.61,9.5,6.0
12568,10.2,0.39,0.49,2.1,0.087,14.0,30.0,0.9986,3.17,0.87,10.0,6.0
12569,7.1,0.37,0.39,2.4,0.091,29.0,65.0,0.99572,3.28,0.55,9.5,5.0
12570,6.7,0.61,0.03,1.8,0.07,12.0,50.0,0.99504,3.44,0.6,11.2,7.0
12571,8.6,0.59,0.25,2.0,0.079,7.0,28.0,0.99774,3.21,0.59,10.8,5.0
12572,11.3,0.34,0.53,1.8,0.077,6.0,13.0,0.99708,3.35,0.65,10.8,6.0
12573,7.6,0.59,0.08,2.1,0.067,14.0,65.0,0.9996,3.34,0.62,9.5,5.0
12574,11.9,0.3,0.49,1.8,0.0819999999999999,5.0,14.0,0.9978,3.3,0.64,9.4,6.0
12575,8.2,0.66,0.28,1.7,0.0819999999999999,5.0,12.0,0.99642,3.36,0.61,11.5,5.0
12576,8.2,0.35,0.5,2.1,0.048,15.0,37.0,0.9982,3.3,0.73,12.4,6.0
12577,9.7,0.52,0.24,2.3,0.086,17.0,46.0,0.9972,3.16,0.6,9.5,5.0
12578,9.0,0.35,0.4,2.6,0.0819999999999999,14.0,88.0,0.9985,3.27,0.49,9.2,5.0
12579,8.4,0.59,0.02,2.2,0.069,13.0,28.0,0.9961,3.29,0.54,9.5,5.0
12580,7.8,0.735,0.01,2.4,0.0819999999999999,5.0,15.0,0.9988,3.38,0.53,9.7,5.0
12581,5.0,0.44,0.0,3.0,0.061,4.0,12.0,0.99648,3.45,0.55,12.0,5.0
12582,7.8,0.52,0.17,2.3,0.072,10.0,19.0,0.9982,3.18,0.7,9.9,6.0
12583,6.9,0.5,0.14,1.9,0.078,9.0,20.0,0.998,3.34,0.54,11.3,6.0
12584,7.8,0.28,0.25,3.3,0.068,9.0,28.0,0.99557,3.53,0.64,12.8,8.0
12585,7.0,0.59,0.0,1.9,0.076,25.0,62.0,0.9969,3.27,0.6,9.2,5.0
12586,7.7,0.52,0.24,2.5,0.0819999999999999,29.0,67.0,0.9984,3.27,0.64,10.4,6.0
12587,6.3,0.56,0.03,3.0,0.054,7.0,18.0,0.99258,3.45,0.54,10.8,6.0
12588,6.6,0.65,0.01,1.9,0.066,28.0,46.0,0.9973,3.46,0.44,11.9,6.0
12589,7.3,0.6,0.06,2.3,0.095,28.0,54.0,0.9955,3.25,0.58,10.6,5.0
